"Stand_CN","Stand_ID","Variant","Inv_Year","Groups","AddFiles","FVSKeywords","Latitude","Longitude","Region","Forest","District","Compartment","Location","Ecoregion","PV_Code","PV_Ref_Code","Age","Aspect","Slope","Elevation","ElevFt","Basal_Area_Factor","Inv_Plot_Size","Brk_DBH","Num_Plots","NonStk_Plots","Sam_Wt","Stk_Pcnt","DG_Trans","DG_Measure","HTG_Trans","HTG_Measure","Mort_Measure","Max_Ba","Max_SDI","Site_Species","Site_Index","Model_Type","Physio_Region","Forest_Type","County","Fuel_Model","Fuel_0_25","Fuel_25_1","Fuel_0_1","Fuel_1_3","Fuel_3_6","Fuel_6_12","Fuel_gt_12","Fuel_Litter","Fuel_Duff","Photo_Ref","Photo_code","GIS_ID","state","streamType","streamSize"
"25795","2594","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,334.98,26.99,,251.57,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2594,"OR",,
"21484","2595","OP",2014,"0",,,,,6,12,,,612,,"CHS221",,91,160.55,38.42,,256.58,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2595,"OR",,
"135223","2596","OP",2014,"0",,,,,6,12,,,612,,"CDS312",,31,21.24,36.27,,254.60,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2596,"OR",,
"87646","2597","OP",2014,"0",,,,,6,12,,,612,,"CHS521",,85,165.23,12.13,,199.85,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2597,"OR",,
"82093","2599","OP",2014,"0",,,,,6,12,,,612,,"CWS528",,27,46.67,25.46,,299.94,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2599,"OR",,
"30241","26","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,35,267.83,43.31,,177.83,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,26,"OR",,
"145386","260","OP",2014,"0",,,,,6,12,,,612,,"CDS312",,42,139.47,42.31,,197.91,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,260,"OR",,
"141335","2600","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,138.24,25.61,,195.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2600,"OR",,
"92765","2601","OP",2014,"0",,,,,6,11,,,611,,"HTC623",,127,79.82,27.71,,190.75,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2601,"OR",,
"141372","2602","OP",2014,"0",,,,,6,12,,,612,,"CDS217",,23,280.10,48.63,,563.62,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,,2602,"OR",,
"30308","2603","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,40,153.70,34.35,,314.74,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2603,"OR",,
"25795","2604","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,344.92,24.61,,235.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2604,"OR",,
"25795","2605","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,80.09,19.14,,322.26,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2605,"OR",,
"25795","2606","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,84.48,25.30,,290.05,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2606,"OR",,
"30477","2607","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,212,39.17,21.36,,374.58,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2607,"OR",,
"83956","2608","OP",2014,"0",,,,,6,11,,,611,,"CDS524",,20,100.74,21.63,,176.90,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2608,"OR",,
"25795","2609","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,330.22,23.85,,207.22,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2609,"OR",,
"84118","261","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,146.81,57.13,,50.55,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,261,"OR","SSBT","Medium"
"83574","2610","OP",2014,"0",,,,,6,12,,,612,,"CH",,16,174.52,20.01,,181.49,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2610,"OR",,
"30141","2611","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,37,154.57,16.09,,161.79,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2611,"OR",,
"25795","2612","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,320.10,30.27,,221.83,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2612,"OR",,
"25795","2614","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,42.69,26.78,,306.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2614,"OR",,
"42","2615","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,51,30.05,24.89,,222.16,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2615,"OR",,
"25795","2617","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,68.01,27.52,,312.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.36,,,,,,,,,,,,,,,,,2617,"OR",,
"30188","2618","OP",2014,"0",,,,,6,15,,,615,,"CWS524",,333,241.41,26.20,,214.41,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2618,"OR","FISH","Medium"
"42","2619","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,51,65.51,26.40,,257.90,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2619,"OR",,
"25676","262","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,28,75.62,43.88,,83.88,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,262,"OR","N","Small"
"30188","2620","OP",2014,"0",,,,,6,15,,,615,,"CWS524",,333,177.95,26.26,,167.09,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2620,"OR",,
"127691","2621","OP",2014,"0",,,,,6,12,,,612,,"CD714",,153,168.11,33.45,,242.89,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2621,"OR",,
"145709","2622","OP",2014,"0",,,,,6,12,,,612,,"CHS230",,15,139.27,23.90,,156.79,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2622,"OR",,
"30200","2623","OP",2014,"0",,,,,6,12,,,612,,"CDS214",,141,13.28,29.36,,239.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2623,"OR",,
"25795","2624","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,255.71,10.60,,260.82,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2624,"OR",,
"80951","2625","OP",2014,"0",,,,,6,12,,,612,,"CDS212",,0,55.02,30.02,,171.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2625,"OR","N","Small"
"25795","2626","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,210.37,18.46,,280.31,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2626,"OR",,
"145709","2627","OP",2014,"0",,,,,6,12,,,612,,"CHS230",,15,172.25,41.24,,296.10,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2627,"OR",,
"1335","2628","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,84,178.67,38.14,,217.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2628,"OR",,
"1335","2629","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,84,190.71,25.35,,222.24,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2629,"OR",,
"25676","263","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,28,47.49,49.73,,157.83,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,263,"OR","N",
"141335","2630","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,233.73,26.40,,398.85,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2630,"OR",,
"127691","2631","OP",2014,"0",,,,,6,12,,,612,,"CD714",,153,149.12,18.69,,278.48,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2631,"OR",,
"1831","2632","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,49,30.50,21.96,,335.94,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2632,"OR",,
"30200","2633","OP",2014,"0",,,,,6,12,,,612,,"CDS214",,141,197.12,51.29,,289.77,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2633,"OR",,
"25795","2634","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,43.06,,,319.74,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2634,"OR",,
"25795","2635","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,78.25,14.49,,340.04,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2635,"OR","FISH","Small"
"25795","2636","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,294.34,19.02,,220.08,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2636,"OR",,
"25795","2637","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,79.17,28.06,,288.71,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2637,"OR",,
"25795","2638","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,268.76,39.22,,252.36,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2638,"OR",,
"30520","2639","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,88,196.55,37.09,,344.27,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.76,,,,,,,,,,,,,,,,,2639,"OR",,
"84118","264","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,91.64,42.15,,115.62,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.89,,,,,,,,,,,,,,,,,264,"OR","N","Small"
"25795","2640","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,38.97,21.46,,219.52,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2640,"OR",,
"141335","2641","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,53.79,28.03,,294.33,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2641,"OR",,
"25795","2643","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,91.45,13.30,,416.65,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2643,"OR",,
"25795","2644","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,272.27,21.50,,209.60,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2644,"OR",,
"84107","2645","OP",2014,"0",,,,,6,12,,,612,,,,46,268.81,11.42,,421.69,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2645,"OR",,
"30482","2646","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,52,136.02,18.09,,330.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2646,"OR",,
"25795","2647","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,274.15,25.28,,271.97,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2647,"OR",,
"135223","2648","OP",2014,"0",,,,,6,12,,,612,,"CDS312",,31,31.93,27.01,,214.14,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2648,"OR","N","Small"
"25795","2649","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,268.00,19.01,,219.04,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2649,"OR",,
"671","265","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,40,237.74,55.71,,135.78,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,265,"OR",,
"1348","2650","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,34,211.10,26.25,,192.46,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2650,"OR",,
"25795","2651","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,258.27,23.46,,200.01,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2651,"OR",,
"25795","2652","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,13.27,19.00,,216.47,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2652,"OR",,
"25795","2653","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,83.41,24.97,,253.03,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2653,"OR","N","Small"
"42","2654","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,51,297.76,5.94,,407.67,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2654,"OR",,
"84107","2655","OP",2014,"0",,,,,6,12,,,612,,,,46,64.19,23.65,,235.92,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.57,,,,,,,,,,,,,,,,,2655,"OR",,
"29258","2656","OP",2014,"0",,,,,6,12,,,612,,"CHF122",,55,192.57,48.03,,231.42,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2656,"OR",,
"23","2657","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,42,194.79,16.69,,164.39,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2657,"OR",,
"25795","2658","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,101.18,27.97,,276.84,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.65,,,,,,,,,,,,,,,,,2658,"OR",,
"30520","2659","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,88,199.54,39.34,,391.80,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2659,"OR","N","Small"
"84118","266","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,142.66,58.22,,117.64,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.89,,,,,,,,,,,,,,,,,266,"OR",,
"25795","2660","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,306.87,31.73,,210.19,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2660,"OR",,
"25795","2661","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,77.99,21.75,,246.96,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2661,"OR",,
"25795","2662","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,45.38,16.89,,214.22,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2662,"OR",,
"30477","2663","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,212,23.21,23.91,,368.02,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.56,,,,,,,,,,,,,,,,,2663,"OR",,
"25795","2664","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,33.54,25.72,,254.07,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2664,"OR","N","Small"
"21522","2665","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,377,95.78,17.66,,233.42,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2665,"OR",,
"141335","2666","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,65.06,27.34,,246.60,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2666,"OR",,
"127691","2667","OP",2014,"0",,,,,6,12,,,612,,"CD714",,153,197.90,25.40,,206.89,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2667,"OR",,
"25795","2668","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,163.97,17.86,,211.23,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.57,,,,,,,,,,,,,,,,,2668,"OR",,
"25795","2669","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,216.32,24.22,,207.72,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.84,,,,,,,,,,,,,,,,,2669,"OR",,
"84118","267","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,61.73,55.18,,173.44,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,267,"OR",,
"25795","2670","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,47.63,23.80,,184.50,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2670,"OR",,
"42","2671","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,51,195.81,21.13,,227.41,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2671,"OR",,
"506","2672","OP",2014,"0",,,,,6,11,,,611,,"n.a.",,46,114.93,12.53,,188.98,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2672,"OR",,
"25795","2673","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,103.04,26.38,,235.58,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2673,"OR",,
"1335","2674","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,84,198.31,33.40,,198.74,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2674,"OR",,
"132717","2675","OP",2014,"0",,,,,6,12,,,612,,"CDS312",,131,187.06,43.70,,284.61,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2675,"OR",,
"30292","2676","OP",2014,"0",,,,,6,12,,,612,,"CHF121",,119,196.81,44.13,,211.37,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2676,"OR",,
"25795","2677","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,255.27,27.53,,224.89,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2677,"OR",,
"145709","2678","OP",2014,"0",,,,,6,12,,,612,,"CHS230",,15,244.28,8.26,,184.77,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2678,"OR",,
"42","2679","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,51,79.20,17.15,,320.22,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,,2679,"OR",,
"645","268","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,19,152.62,43.85,,150.85,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,268,"OR",,
"30200","2680","OP",2014,"0",,,,,6,12,,,612,,"CDS214",,141,185.91,43.71,,236.54,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2680,"OR",,
"87646","2681","OP",2014,"0",,,,,6,12,,,612,,"CHS521",,85,81.28,17.45,,206.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2681,"OR",,
"127691","2682","OP",2014,"0",,,,,6,12,,,612,,"CD714",,153,154.24,23.53,,305.75,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2682,"OR",,
"25795","2683","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,53.65,25.31,,277.55,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2683,"OR",,
"25795","2685","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,226.13,34.20,,187.09,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2685,"OR",,
"141335","2686","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,190.56,26.01,,222.35,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.77,,,,,,,,,,,,,,,,,2686,"OR",,
"141335","2687","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,206.58,37.91,,348.60,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2687,"OR","N","Small"
"30292","2688","OP",2014,"0",,,,,6,12,,,612,,"CHF121",,119,180.96,41.49,,214.39,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2688,"OR",,
"25795","2689","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,260.94,26.28,,231.72,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2689,"OR","N","Small"
"84118","269","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,222.09,48.67,,107.29,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,269,"OR",,
"25795","2690","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,115.39,33.87,,215.34,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2690,"OR",,
"25795","2691","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,93.35,7.39,,386.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2691,"OR",,
"141335","2692","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,197.58,31.76,,399.31,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2692,"OR",,
"30520","2693","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,88,201.21,36.63,,338.54,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.19,,,,,,,,,,,,,,,,,2693,"OR",,
"25795","2695","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,20.62,14.60,,398.11,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2695,"OR",,
"141335","2696","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,187.41,33.25,,401.69,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2696,"OR","N","Small"
"488","2697","OP",2014,"0",,,,,6,11,,,611,,"n.a.",,16,26.43,23.10,,191.53,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2697,"OR",,
"25795","2698","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,83.03,24.39,,254.69,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2698,"OR",,
"25795","2699","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,35.72,12.44,,398.17,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2699,"OR",,
"30382","27","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,70,268.23,40.19,,346.40,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,,27,"OR",,
"84118","270","OP",2014,"0",,,,,6,12,,,612,,"HA",,37,235.50,46.95,,72.04,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,270,"OR",,
"25795","2700","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,253.23,24.59,,246.87,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2700,"OR",,
"25795","2701","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,252.26,20.47,,234.56,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.47,,,,,,,,,,,,,,,,,2701,"OR","N","Small"
"30200","2702","OP",2014,"0",,,,,6,12,,,612,,"CDS214",,141,208.00,45.12,,300.81,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2702,"OR",,
"141335","2703","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,199.98,38.51,,352.45,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2703,"OR",,
"25795","2704","OP",2014,"0",,,,,6,12,,,612,,"CHS121",,234,315.30,27.33,,229.54,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,,2704,"OR",,
"21522","2705","OP",2014,"0",,,,,6,12,,,612,,"CHS122",,377,114.68,12.48,,187.77,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2705,"OR",,
"141335","2706","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,125.05,20.86,,413.15,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,,2706,"OR",,
"141335","2707","OP",2014,"0",,,,,6,12,,,612,,"CHS156",,93,174.75,31.75,,296.13,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,,2707,"OR","N","Small"
